userWallet,total_txns,total_usd,avg_usd_value,std_usd_value,active_days,last_txn_days_ago,borrow_ratio,repay_ratio,deposit_ratio,redeem_ratio,liquidation_ratio,unique_actions,credit_score
0x0504cced39e796912c3561e419d9853f2c8edb46,2,4542321942968286.0,2271160971484143.0,100217099361468.28,2,1416,0.0,0.0,0.5,0.5,0.0,2,224
0x0505116ac892a4ef2aa69c564ce9e979ed64b365,1,1206780507153.7278,1206780507153.7278,,1,1462,0.0,0.0,1.0,0.0,0.0,1,212
0x050549548f99459d428600bee674a74694230e66,2,2094.9410246814405,1047.4705123407202,5.35077181574901e-05,1,1527,0.0,0.0,0.5,0.5,0.0,2,132
0x0505a6505a8eccacaa8df452a8cef062ccb5009b,1,514284410504186.1,514284410504186.1,,1,1470,0.0,0.0,0.0,1.0,0.0,1,62
0x0505bad45bc350d3fdcd670800343626696d5ec6,38,394388755487254.3,10378651460190.902,22028226288016.89,14,1451,0.18421052631578946,0.05263157894736842,0.5,0.2631578947368421,0.0,4,202
0x0505d4ef991d3b14402e72e1ab9e3aa59f55f922,1,2803928219613.2495,2803928219613.2495,,1,1454,0.0,0.0,1.0,0.0,0.0,1,212
0x05065b24176036224ef342720c6ed16dbd63e60e,1,9135062203944.277,9135062203944.277,,1,1507,0.0,0.0,1.0,0.0,0.0,1,212
0x05066984aed3b7fc5416009da73b484ed6ad32a8,3,96598.18589926128,32199.39529975376,826.082010431048,3,1476,0.0,0.0,0.0,1.0,0.0,1,66
0x05069a643656f4d38df42b054c3c25ce75c53cfb,129,6557478478691952.0,50833166501488.0,185434559910750.0,38,1431,0.10077519379844961,0.10077519379844961,0.5038759689922481,0.2868217054263566,0.007751937984496124,5,322
0x05070c5b87fb811ad523053e8d0ddc1de663676a,13,4.0057652673536904e+16,3081357897964377.0,5596314872319844.0,8,1415,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.0,0.0,3,207
0x050720de5b724af8082190ae387174f5fe472d4b,12,91042701663727.64,7586891805310.637,26281764155528.457,2,1470,0.16666666666666666,0.16666666666666666,0.25,0.4166666666666667,0.0,4,219
0x050748fc07e2d0d53700c064080b9602ef427af8,2,511435707907.10815,255717853953.55408,120546551758.03964,1,1438,0.5,0.0,0.5,0.0,0.0,2,122
0x0507e072424cfede022924eb8e6ad3e26144dbaa,2,218.2062379190171,109.10311895950855,0.30279242911715665,2,1486,0.0,0.0,0.5,0.5,0.0,2,125
0x0507e9f881b32d9d03b58f5e6830ddc8298c12a8,1,1.7010860267109378,1.7010860267109378,,1,1458,0.0,0.0,1.0,0.0,0.0,1,112
0x0508c3a6cb083b03d760a2cd7bd28a0a32a63e84,288,2.5720030304245304e+18,8930566077862953.0,1.5269154896009756e+16,37,1509,0.3055555555555556,0.16666666666666666,0.40625,0.12152777777777778,0.0,4,297
0x0509083749716b68f0fdb490a59ca62f2cffebb9,304,20620834.354779046,67831.69195651003,81921.06585849654,22,1415,0.0,0.0,0.0,1.0,0.0,1,104
0x0509136da13c1775aa7237d63a63f435cdb23197,2,78.54231515423187,39.271157577115936,0.08926822562629716,2,1492,0.0,0.0,0.5,0.5,0.0,2,124
0x05097c27631f3c41237c7abef075c4b8e281eae7,134,2.707124614432312e+16,202024224957635.22,1150878555880893.0,41,1425,0.4253731343283582,0.07462686567164178,0.3656716417910448,0.13432835820895522,0.0,4,259
0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b,3,1917474334515559.5,639158111505186.5,552194074598301.8,2,1415,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2,224
0x050b2acf987f60bbfac8a8312a5c84c781058b52,2,82209961088035.67,41104980544017.836,58131220966381.93,1,1451,0.5,0.0,0.5,0.0,0.0,2,122
0x050b4bb9be40ce8f0780b3a4d119b6561a14caf9,1,178186678658.9389,178186678658.9389,,1,1515,0.0,0.0,1.0,0.0,0.0,1,212
0x050b9861eb66bbee28c7057c7af7b1a33ca50730,1,223545771451.1443,223545771451.1443,,1,1513,0.0,0.0,1.0,0.0,0.0,1,212
0x050bcc773c1dd7b78624291f1ca3facb690ef09c,30,1.3666420517841872e+16,455547350594729.06,775973708217942.6,9,1446,0.36666666666666664,0.13333333333333333,0.36666666666666664,0.13333333333333333,0.0,4,224
0x050cec6a33d5ee57eaaa8124bdb9bcb7e0d817db,6,56513875504.61869,9418979250.769781,23071693060.273697,1,1438,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,4,242
0x050cf8ea7593b7bb1f51c191dbcb75bfba775951,1,1.0127922680472974,1.0127922680472974,,1,1460,0.0,0.0,1.0,0.0,0.0,1,112
0x050d9f92aaad5c4fb676e3e4f233e18e6f167698,79,1130995820879886.0,14316402795947.924,37641254773186.33,40,1415,0.20253164556962025,0.06329113924050633,0.6455696202531646,0.08860759493670886,0.0,4,251
0x050e68c5c08af60e96a029790429280173a0e3ae,2,2.2521683489091147,1.1260841744545573,0.04279793795515089,2,1459,0.0,0.0,1.0,0.0,0.0,1,114
0x050ee024a0ffd8b9bd383271835b27dd66c3fec3,442,2.38344379801681e+18,5392406782843462.0,1.2840013447932416e+16,66,1418,0.31221719457013575,0.17194570135746606,0.41402714932126694,0.10180995475113122,0.0,4,325
0x050ee970027f0aa640f5aa9c41711cc0c8394c08,1,0.991410675327593,0.991410675327593,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x050eff11eb0b016fd8cf4d4f564584626f09ee60,8,1262142643028686.0,157767830378585.75,275750835739049.44,3,1427,0.25,0.125,0.125,0.5,0.0,4,121
0x0510840e9e4c409e787032092cd6b5e254ac7398,1,146013624364880.7,146013624364880.7,,1,1498,0.0,0.0,1.0,0.0,0.0,1,212
0x05119e9c19a50e66cc085b2dd2730897f470747f,8,720818135868703.4,90102266983587.92,254847695935817.84,4,1486,0.25,0.125,0.375,0.25,0.0,4,210
0x0511ff29c615e4b1065da22819195b7080a1ff28,16,2067185387671.1868,129199086729.44917,516796346692.34015,4,1504,0.1875,0.1875,0.375,0.25,0.0,4,248
0x051203d8cbd5bec7c146f2069732f2f702090bc6,2,3.4484877050354765e+17,1.7242438525177382e+17,1.066720459858208e+16,1,1539,0.0,0.0,0.5,0.5,0.0,2,222
0x051223e88f14ac86df41c922708e5cefda143be9,1,5474.938522419542,5474.938522419542,,1,1492,0.0,0.0,0.0,1.0,0.0,1,16
0x051322e63857114edb8fd44e4bc3f857455a04f7,9,385069459391322.44,42785495487924.72,60773653806660.39,5,1436,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,2,230
0x0513daff1a6ce3102010486fef7d04b2c58b48e3,1,1.0680631453140743,1.0680631453140743,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x051464267416f04a0b38b081f7f6eb150a588dfb,48,2.499703863438223e+16,520771638216296.5,1480288433776247.0,13,1416,0.1875,0.08333333333333333,0.5208333333333334,0.20833333333333334,0.0,4,213
0x0514b16bf0189ad858d11a0d07ff2c9184b43725,1,1.1038304599263296,1.1038304599263296,,1,1455,0.0,0.0,1.0,0.0,0.0,1,112
0x0514b5bc8f8e08e9fbbab3485d7c2da554b689fc,2,8724.760189547616,4362.380094773808,0.0,1,1420,0.0,0.0,0.5,0.5,0.0,2,165
0x0514f902f3334cd844e622604adcf9925889482c,1,27478740208.46537,27478740208.46537,,1,1534,0.0,0.0,1.0,0.0,0.0,1,212
0x051682b8fe0c234966e0951432375155b292a5b4,2,2.2348542532051976,1.1174271266025988,0.013075169748273073,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x0516cf37b67235e07af38ad8e388d0e68089b0f2,1,1017666875921.8944,1017666875921.8944,,1,1460,0.0,0.0,1.0,0.0,0.0,1,212
0x05182e579fdfcf69e4390c3411d8fea1fb6467cf,9,536167013120569.4,59574112568952.16,60052543820107.88,6,1460,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111,0.0,3,142
0x051886c7bef4b86906cb0994f14a4f6a1d120a7b,4,2025266829654284.2,506316707413571.06,416273200296685.2,3,1415,0.25,0.0,0.75,0.0,0.0,2,126
0x0519064e3216cf6d6643cc65db1c39c20abe50e0,1,2.463293716456702,2.463293716456702,,1,1423,0.0,0.0,1.0,0.0,0.0,1,112
0x05190ff26392bd741bb32dab2e595c91f5fb3fbe,1,1301962257.804045,1301962257.804045,,1,1496,0.0,0.0,1.0,0.0,0.0,1,212
0x051a3190c9342211eb311723b23b8c7cbd7b5a5d,4,2169528180055550.0,542382045013887.5,375586862011783.75,2,1513,0.25,0.0,0.75,0.0,0.0,2,124
0x051a6bf6bd50213d8b14f77dd427be815526f4bb,1,1.0987794415303487,1.0987794415303487,,1,1457,0.0,0.0,1.0,0.0,0.0,1,112
0x051a6fe65a216f7707a920576fbcbf5f5793d1dc,2,0.9940199172327224,0.4970099586163612,0.7027386182101754,2,1459,0.0,0.0,1.0,0.0,0.0,1,114
0x051ae28151a68cceea5e234694b82c913a802fb9,5,558370772774801.06,111674154554960.22,249711000914566.06,2,1491,0.2,0.2,0.4,0.2,0.0,4,244
0x051b2dead3264561e278a155911993dd2bfcbc81,4,3319383608123371.5,829845902030842.9,371903539157910.56,3,1515,0.0,0.0,1.0,0.0,0.0,1,216
0x051b903060920fc5751479a85ad5340587267a53,39,9715399661688742.0,249112811838172.88,499484370390384.8,8,1439,0.1794871794871795,0.1794871794871795,0.46153846153846156,0.1794871794871795,0.0,4,256
0x051ba1cf67593ea9e697a1039c549cc94660c4b2,24,1.4291518044360904e+16,595479918515037.6,1297164024866657.5,7,1521,0.3333333333333333,0.0,0.375,0.0,0.2916666666666667,3,44
0x051ca9ee1263a1d2a6d25d7c284a2ae9c3edbd7b,6,3064353780459560.0,510725630076593.3,407507566846990.2,3,1497,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,2,142
0x051cab78ddf14edf3e1d1f7c2603a0678c2391fc,1,140182195999.73846,140182195999.73846,,1,1501,0.0,0.0,1.0,0.0,0.0,1,212
0x051ccd4de7b36fcfeb4dc27d41c1072e49be2b23,2,22.16908170929248,11.08454085464624,15.655833142294284,2,1415,0.0,0.0,1.0,0.0,0.0,1,114
0x0520e146a8eb11276ae1b4afdb9ab02bdb27b831,9,2.06213138921684e+16,2291257099129822.0,6257113054247522.0,3,1488,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,4,301
0x052108739ecbdd1d5403b0a2b355ec923f571f00,1,1.1065205649045815,1.1065205649045815,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x05213c2454da275bd773f84ba56d9c10642c7df1,1,1072377760623.3202,1072377760623.3202,,1,1465,0.0,0.0,1.0,0.0,0.0,1,212
0x05220a8663909f5f2bd9ceb393d7f7bd7383c8af,2,841297618625.7792,420648809312.8896,198295749390.14874,1,1441,0.5,0.0,0.5,0.0,0.0,2,122
0x05221bda932f2114920efcb7a4912c9168414b9d,1,1153388575126.2466,1153388575126.2466,,1,1460,0.0,0.0,1.0,0.0,0.0,1,212
0x052284d77bd1c34602ecec02b72ac2017e18d87e,107,1818.1469440507667,16.992027514493145,11.091104887104011,7,1416,0.0,0.0,0.5607476635514018,0.4392523364485981,0.0,2,134
0x052370f3278cd2ad96be34bacc1748ebf8c99056,53,1.62011043381681e+16,305681213927700.0,1939078908288111.2,22,1415,0.11320754716981132,0.7358490566037735,0.03773584905660377,0.11320754716981132,0.0,4,246
0x052448ee943e1779101704f81e1284e4862d1942,3,4896521046334664.0,1632173682111554.8,1229583160885671.8,2,1490,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,2,224
0x0524849b35de1273b41918ce5c0f5b260a4bd033,56,3.3266635781413645e+17,5940470675252437.0,1.8065437857491736e+16,13,1520,0.19642857142857142,0.10714285714285714,0.44642857142857145,0.25,0.0,4,221
0x0524c91701fcc461c90b3120769b5f295f706a16,41,1.2771716426181414e+16,311505278687351.56,483932139849864.94,10,1512,0.17073170731707318,0.14634146341463414,0.3170731707317073,0.36585365853658536,0.0,4,247
0x0524e7c0c1ae860b58089c747544db7393a0e5d9,19,1708805180922538.2,89937114785396.75,242990413574909.56,9,1425,0.2631578947368421,0.05263157894736842,0.631578947368421,0.05263157894736842,0.0,4,184
0x0524f2b8765ee3a1a033311ddc9e2dcaad34b8c3,83,982042585730349.9,11831838382293.371,29272984558053.062,48,1415,0.024096385542168676,0.012048192771084338,0.8795180722891566,0.08433734939759036,0.0,4,329
0x05250b39a5c97c289c79ce2c83f3af8dd60aa438,6,5765271192505512.0,960878532084252.0,333450913771051.75,2,1522,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,4,244
0x05255995c8c766e4f71c48c0dd3c3e001d9a34d2,4,3.040845897572998e+16,7602114743932495.0,8778165987634942.0,1,1532,0.25,0.25,0.25,0.25,0.0,4,242
0x052564eb0fd8b340803df55def89c25c432f43f4,7,3.278426202662782e+17,4.683466003803974e+16,8.979480082009006e+16,5,1473,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,2,151
0x05264ed450de7be1e0a4aeda3fb73d23e2abeb7e,8,948062759179543.0,118507844897442.88,264234375737292.03,3,1491,0.25,0.25,0.375,0.125,0.0,4,271
0x05275affa4b235deacf99e490f3834273c15ea8b,281,3.1352466948454825e+18,1.115746154749282e+16,2.4162588921784084e+16,33,1502,0.17793594306049823,0.19572953736654805,0.3701067615658363,0.25622775800711745,0.0,4,314
0x05279be7b95aadfd686d24fcf6740869c81b7532,98,2.6052318441501492e+16,265839984096954.0,435568306378276.06,8,1456,0.22448979591836735,0.20408163265306123,0.30612244897959184,0.2653061224489796,0.0,4,258
0x05282c4ea521f6fd25e1b9c76473cea27bf6c978,2,2.1116972101756497,1.0558486050878249,0.07796916516352294,2,1459,0.0,0.0,1.0,0.0,0.0,1,114
0x0528f588718437c2bd3d9e4e1965bd570a4c7d6c,5,140968329477699.7,28193665895539.938,38740765183404.67,3,1427,0.4,0.0,0.6,0.0,0.0,2,126
0x05293c6f76202cf49be925f9a0d33683d98cc4e3,13,756947259452123.5,58226712265547.96,91487977662776.88,8,1425,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.0,0.07692307692307693,4,194
0x0529f37ba9fd772949d3652253dd2f1dfc1c5e51,2,2811.6251280751053,1405.8125640375526,1307.3083250783284,2,1491,0.0,0.0,0.0,1.0,0.0,1,0
0x052a44f7e4213413b9b9440ded0175a3b43bffc1,3,85560519847032.5,28520173282344.168,25299676240562.95,2,1432,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,3,34
0x052aa8fc90fb8b964a6b64440f0f3d2c76ab22c1,1,236643281646.06638,236643281646.06638,,1,1514,0.0,0.0,1.0,0.0,0.0,1,212
0x052afaf0299673d62d22fd60d585fb6f0284ec47,8,1.2127356867865352e+16,1515919608483169.0,3113662255735459.0,3,1446,0.375,0.25,0.375,0.0,0.0,3,261
0x052b70ff5218bad93364a7ddfe87d0e718417ad6,6,588617.9166930567,98102.98611550945,52620.95274440679,5,1442,0.0,0.0,0.0,1.0,0.0,1,70
0x052c68abe8e4bf0b78925e488b98f6fdc18a3af9,9,44140.31312368302,4904.47923596478,4898.173892369259,5,1505,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,2,179
0x052c84174b1cb5537644b54db4ddb01cbd45c209,6,17.94697204109024,2.9911620068483735,2.351596023764848,2,1454,0.0,0.0,1.0,0.0,0.0,1,114
0x052ca94ed9ccfe1f84844ec9b4705c13279f1fd9,30,4063423579529993.5,135447452650999.78,177356129705045.56,4,1529,0.23333333333333334,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.0,4,214
0x052cd92257aa17b3f965c4b0d3f51f0d223c6950,4,878638629187.876,219659657296.969,352992955710.7303,2,1438,0.5,0.0,0.5,0.0,0.0,2,124
0x052dbf52c7343268d5fe56d226ddc0405d762018,1,100771.40579127388,100771.40579127388,,1,1519,0.0,0.0,0.0,1.0,0.0,1,62
0x052dd804d18dc7069beda8d0131e9675adcd28ac,1,1380246534231.4434,1380246534231.4434,,1,1456,0.0,0.0,1.0,0.0,0.0,1,212
0x052ddf34b4f7e8754425958ff14ac8b5ae4c4e5a,15,3227722829835354.5,215181521989023.62,535992857138201.0,7,1422,0.4666666666666667,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.06666666666666667,5,180
0x052f348a45620f2c26926d2b58548c7eaeadf870,166,4.197127075259699e+17,2528389804373313.0,3971696824262784.0,49,1415,0.0963855421686747,0.0783132530120482,0.4819277108433735,0.3433734939759036,0.0,4,328
0x052f3e2d4982fd668783f2a04c17a2235c003fae,4,7319926390622519.0,1829981597655629.8,1221727360585903.2,1,1543,0.25,0.25,0.25,0.25,0.0,4,242
0x052f97b6d5fbb925ec65f963bab19b444798b568,13,310315316576424.3,23870408967417.254,47343936541950.42,2,1497,0.3076923076923077,0.15384615384615385,0.5384615384615384,0.0,0.0,3,210
0x052fc1d7121066a22c03f9332afca1653e0942e3,2,1167715271370.6548,583857635685.3274,275233120384.92145,1,1458,0.5,0.0,0.5,0.0,0.0,2,122
0x053100aa9ed77bca3ed27573ffbad2b7faa72a79,1,1016925485322.3542,1016925485322.3542,,1,1463,0.0,0.0,1.0,0.0,0.0,1,212
0x05315653e6e5bc09c383e71062a1387e1c5ce341,9,12437973439270.97,1381997048807.8857,2759374545760.51,5,1455,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.0,4,250
0x05318780cf680ef49f9aa4edb40b628462029bd6,32,7055256249176.648,220476757786.77026,174685126866.15396,1,1543,0.3125,0.125,0.375,0.1875,0.0,4,204
0x0531f17900e2f7f4154becfeb0516007a09729ea,4,81043.58506769506,20260.896266923766,40355.225014678814,3,1492,0.75,0.0,0.25,0.0,0.0,2,101
0x05326fde303451b63753075f3c091df65f9b971f,1,1.1049005423510667,1.1049005423510667,,1,1457,0.0,0.0,1.0,0.0,0.0,1,112
0x05327ca0590e721d5af0549ec40415d05155a2a4,25,9593653080198578.0,383746123207943.1,1107402416016335.2,12,1427,0.12,0.12,0.64,0.12,0.0,4,264
0x05330bd13edbd6bb1f1ebede8d9f8b0fa592f0ad,1,50.22225115240191,50.22225115240191,,1,1488,0.0,0.0,0.0,1.0,0.0,1,0
0x0533abab4129b3a44ac45c8267d964cbfd5177f1,40,1356850449755918.5,33921261243897.96,78040509127945.73,16,1431,0.15,0.1,0.35,0.4,0.0,4,247
0x0533f08678d7d469891b7c0e99a2de74a062dccb,2,4907331764013.717,2453665882006.8584,3470006865435.1665,2,1458,0.0,0.0,1.0,0.0,0.0,1,214
0x0534dcad8d4644b71c3d55ac6cb39b0cf7db207f,16,3591918284310267.0,224494892769391.7,390668870798592.9,6,1428,0.0,0.0,0.0,1.0,0.0,1,72
0x05357b87b83de577fbd15bf6db068bdf364268cf,1,1.134370890621333,1.134370890621333,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x053595adf7b7058a39ff8aca7184f947232be62b,2,388514345076285.06,194257172538142.53,274721127989680.16,1,1430,0.0,0.0,1.0,0.0,0.0,1,212
0x0535da1ef42327b93c5e5b66899f492e115265e9,1,1.3838957958164404,1.3838957958164404,,1,1459,0.0,0.0,1.0,0.0,0.0,1,112
0x053671da56cb9f5c55698244c95fcf1c706a54e7,1,2974851894.990375,2974851894.990375,,1,1420,0.0,0.0,1.0,0.0,0.0,1,212
0x053688942c0eace50fca3f5629aa12024c09c954,24,5092090648204215.0,212170443675175.62,640234117733022.8,18,1415,0.08333333333333333,0.0,0.7916666666666666,0.125,0.0,3,224
0x0536c03dd61edd33916990937ee83396214af259,2,2609.149985620877,1304.5749928104385,1.561109532160067e-05,1,1509,0.0,0.0,0.5,0.5,0.0,2,135
0x05372e0a7e9dfd298d104e33c1b04dd6952325ce,1,1.1419816417124673,1.1419816417124673,,1,1463,0.0,0.0,1.0,0.0,0.0,1,112
0x0537662ab0a0ac7d63898be68d4510bccecf67c6,1,1.1138716523706707,1.1138716523706707,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x0537cb86f771fe6f73655d06462547dccfc48709,2,45788029453.3171,22894014726.65855,24704745051.664417,1,1528,0.5,0.0,0.5,0.0,0.0,2,122
0x05380b11e7518ac65774cf791ff2bf62f52932c6,1,245173302353295.2,245173302353295.2,,1,1425,0.0,0.0,1.0,0.0,0.0,1,212
0x0538146cff9325928f6394661fd6d0cc5b792edb,37,1.1178681923519658e+16,302126538473504.25,639908222854068.6,13,1429,0.3783783783783784,0.21621621621621623,0.21621621621621623,0.13513513513513514,0.05405405405405406,5,215
0x05385d702678e30c71fe795f9193fc12e1bd37b1,54,2.932676598379074e+16,543088258959087.75,1246043193760952.0,4,1529,0.3148148148148148,0.12962962962962962,0.4074074074074074,0.14814814814814814,0.0,4,212
0x0538799ac9376cdd43c8a4fcb7541f395ddb70a8,1,0.09935904548103772,0.09935904548103772,,1,1466,0.0,0.0,1.0,0.0,0.0,1,112
0x0538e7533263c20b597c170926c49cf5648cc478,1,1.0410544776429345,1.0410544776429345,,1,1461,0.0,0.0,1.0,0.0,0.0,1,112
0x05390ba1f2c390fb4c69a252f9292e06552e76b0,10,607711476966546.4,60771147696654.64,123525764682350.36,3,1452,0.3,0.2,0.5,0.0,0.0,3,236
0x05393e3a9e6bedfb8d42af2e4087c7944359619a,29,5.0679581186029485e+17,1.7475717650354994e+16,3.003698300382537e+16,10,1416,0.20689655172413793,0.034482758620689655,0.5862068965517241,0.13793103448275862,0.034482758620689655,5,170
0x0539b872df4e0bb8a7ff8566d61aa08530009e0b,13,8222444497793662.0,632495730599512.5,572485530319218.0,3,1492,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.0,4,246
0x053a19dbc9fd177b7d71de03d9ff7475e89f9d53,13,2737239840223892.5,210556910786453.28,290917421855010.6,7,1425,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.3076923076923077,0.0,4,254
0x053a7bb6ac7d9948fc73758f4b817699225ee9ae,2,1086259038806.4888,543129519403.2444,768101132463.6423,2,1457,0.0,0.0,1.0,0.0,0.0,1,214
0x053ab16a247321e312f3a8a2a0a8abda48707241,21,1.327013111364571e+18,6.319110054117004e+16,1.2938659925070525e+17,9,1469,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.47619047619047616,0.0,4,227
0x053af8128054ed281c5183d435434cc043859160,2,7285724763916.552,3642862381958.276,461247059591.55475,2,1458,0.0,0.0,1.0,0.0,0.0,1,214
0x053bb067126b2641a3696d0849b6957e99344530,9,1.626669167435017e+16,1807410186038907.8,1917938616267888.8,5,1423,0.3333333333333333,0.0,0.5555555555555556,0.1111111111111111,0.0,3,140
0x053bd20363f94a4c832f7d3059fae9913558ecf9,2,5647671679174.902,2823835839587.451,9425649411.329578,2,1490,0.0,0.0,0.5,0.5,0.0,2,224
0x053bf51527d1df69a86f5362605f46cb42170a1d,2,2.259609878203448,1.129804939101724,0.037535982128729634,2,1459,0.0,0.0,1.0,0.0,0.0,1,114
0x053bf9ab3b044137eff39be4857eab5e3a40a239,12,17880174336623.785,1490014528051.9822,3479924210005.2314,2,1512,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.0,4,243
0x053ca2dcbe7a5db7a86d6fadf6088bc56aa24f37,1,1.7738571897551023,1.7738571897551023,,1,1463,0.0,0.0,1.0,0.0,0.0,1,112
0x053cd8b1c0b52ffe500807739e79cd5efe4eb00d,4,108.04404150856804,27.01101037714201,26.5689375615138,1,1438,0.25,0.25,0.25,0.25,0.0,4,142
0x053d23c6a2e56621b4f3ecde0d00699a4e65b676,1,95266153.42650251,95266153.42650251,,1,1466,0.0,0.0,1.0,0.0,0.0,1,212
0x053d78c61cd973711447e080d9aece1805999875,1,1299094200461.7446,1299094200461.7446,,1,1459,0.0,0.0,1.0,0.0,0.0,1,212
0x053f4977dcda4506032c5ec230c31242fd123ee1,88,5.001715894211427e+16,568376806160389.5,1271019822024385.5,40,1415,0.3068181818181818,0.11363636363636363,0.5113636363636364,0.06818181818181818,0.0,4,276
0x053fe1dc0b4635966e27def85934daf14d9b4c38,1,10467971054132.477,10467971054132.477,,1,1441,0.0,0.0,1.0,0.0,0.0,1,212
0x0540003bbd356a49bc2e74a3f8f872dc318dc46b,91,6.30646436145928e+17,6930180616988219.0,1.2085853187175144e+16,36,1491,0.24175824175824176,0.23076923076923078,0.32967032967032966,0.1978021978021978,0.0,4,327
0x05404b6f8990a4108150366adb572a870b137edc,473,4.14807903681365e+16,87697231222275.89,190890417041110.84,82,1423,0.12473572938689217,0.15010570824524314,0.4904862579281184,0.2346723044397463,0.0,4,352
0x05407ddf01b09c3a04694bf34cf717934c03209a,1,173388872660.9105,173388872660.9105,,1,1513,0.0,0.0,1.0,0.0,0.0,1,212
0x0540a183be580660a4c7399311b080fe13b06a11,58,3305289940800347.5,56987757600005.99,127910484267721.2,18,1420,0.3448275862068966,0.0,0.22413793103448276,0.43103448275862066,0.0,3,128
0x054161306434f11bc27a980745a7e35f5e99cc17,3,25940146761889.9,8646715587296.633,4117711059666.207,1,1507,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2,122
0x0542e8f95f765b81cd6a08db37d914f664db5d3e,3,4981201194689.135,1660400398229.7117,575179570128.2915,1,1423,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2,122
0x0543c0669a824f5f4c1b5af7bd7dd73112656d39,1,1.007210733657337,1.007210733657337,,1,1455,0.0,0.0,1.0,0.0,0.0,1,112
0x0544c10cf254eede9711b9fb6cc803ff3c3bb628,2,165757091532.20465,82878545766.10233,94933146855.81508,1,1423,0.5,0.0,0.5,0.0,0.0,2,122
0x0544ca49c5b41eaa5a150f44c158ea2018dbbe97,2,11945909036.322937,5972954518.1614685,7380582391.749711,1,1438,0.5,0.0,0.5,0.0,0.0,2,122
0x0544d1c4276d8b42281cf967698a1501fbd8a5fd,1,1544288399143.2905,1544288399143.2905,,1,1460,0.0,0.0,1.0,0.0,0.0,1,212
0x0545a605a6b0c42bb5bd01f918e17d7347095acc,18,7862087324551806.0,436782629141767.0,990304444143276.1,9,1417,0.0,0.0,0.7222222222222222,0.2777777777777778,0.0,2,238
0x05463e72f20d07cc76b2380d697985964d6bfa14,2,2.071409731782225,1.0357048658911125,0.007555682864596082,2,1458,0.0,0.0,1.0,0.0,0.0,1,114
0x0547f0b062e31e283c58fb3b178523f4b26357f7,4,16.927247739548985,4.231811934887246,0.018636039520598186,3,1460,0.0,0.0,0.25,0.75,0.0,2,101
0x054a164d91efa1cf07c2f682d2c9d618c9076f85,4,13526.466988278411,3381.6167470696028,804.1308751976243,1,1416,0.25,0.0,0.5,0.25,0.0,3,65
0x054b08dbe43a7e1bf00a03ce4cc9bddeb356eee2,17,598364012470324.8,35197883086489.69,78453413050615.81,7,1416,0.0,0.0,0.7647058823529411,0.23529411764705882,0.0,2,234
0x054b2fbc2a88bd6f7219de60848c85ca7783d568,1,1.1079098398242548,1.1079098398242548,,1,1457,0.0,0.0,1.0,0.0,0.0,1,112
0x054b4084307ba341e79624c84d808740cd229b8c,1,1076988385582.3711,1076988385582.3711,,1,1460,0.0,0.0,1.0,0.0,0.0,1,212
0x054b49656de7546c6b5b69155cf5c620618af6e3,2,1711.736671035303,855.8683355176515,1.1786612416434614,2,1448,0.0,0.0,0.5,0.5,0.0,2,132
0x054cd5c13b59ec46a33dc96dfb9f99d38fd94d53,1,1.106736133690259,1.106736133690259,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x054d29d18b24b116cf1ec97526fdf92244ffdb85,2,3103286799020.6387,1551643399510.3193,67202425000.30477,2,1460,0.0,0.0,1.0,0.0,0.0,1,214
0x054d68e679dcc51ae2f9bd66d0e260947225d128,25,1.6415297257748662e+16,656611890309946.5,1974552537535786.0,10,1434,0.24,0.08,0.56,0.12,0.0,4,200
